#multi:
;mass A;mass B;
t;x;x;
2.466667E0;-2.156580E-2;2.201706E-2
2.500000E0;-2.171526E-2;2.214721E-2
2.533333E0;-2.183191E-2;2.226129E-2
2.566667E0;-2.192480E-2;2.235379E-2
2.600000E0;-2.199382E-2;2.240635E-2
2.633333E0;-2.203703E-2;2.242178E-2
2.666667E0;-2.205392E-2;2.243612E-2
2.700000E0;-2.205193E-2;2.242029E-2
2.733333E0;-2.199311E-2;2.236982E-2
2.766667E0;-2.191974E-2;2.229107E-2
2.800000E0;-2.184529E-2;2.220617E-2
2.833333E0;-2.172756E-2;2.207356E-2
2.866667E0;-2.158108E-2;2.192824E-2
2.900000E0;-2.141396E-2;2.176813E-2
2.933333E0;-2.121910E-2;2.156653E-2
2.966667E0;-2.102690E-2;2.136908E-2
3.000000E0;-2.080047E-2;2.113940E-2
3.033333E0;-2.057667E-2;2.089706E-2
3.066667E0;-2.032587E-2;2.064701E-2
3.100000E0;-2.006154E-2;2.040080E-2
3.133333E0;-1.980550E-2;2.012542E-2
3.166667E0;-1.953805E-2;1.986080E-2
3.200000E0;-1.926451E-2;1.960104E-2
3.233333E0;-1.899539E-2;1.931890E-2
3.266667E0;-1.872683E-2;1.906420E-2
3.300000E0;-1.845523E-2;1.879520E-2
3.333333E0;-1.821716E-2;1.855372E-2
3.366667E0;-1.797512E-2;1.832047E-2
3.400000E0;-1.773238E-2;1.808951E-2
3.433333E0;-1.753222E-2;1.788753E-2
3.466667E0;-1.733311E-2;1.769775E-2
3.500000E0;-1.715488E-2;1.752799E-2
3.533333E0;-1.700525E-2;1.739065E-2
3.566667E0;-1.687645E-2;1.727121E-2
3.600000E0;-1.677594E-2;1.716629E-2
3.633333E0;-1.668776E-2;1.709585E-2
3.666667E0;-1.665084E-2;1.704522E-2
3.700000E0;-1.662144E-2;1.704140E-2
3.733333E0;-1.661335E-2;1.704085E-2
3.766667E0;-1.664147E-2;1.708724E-2
3.800000E0;-1.670439E-2;1.712715E-2
3.833333E0;-1.677956E-2;1.721509E-2
3.866667E0;-1.688031E-2;1.733259E-2
3.900000E0;-1.701914E-2;1.749007E-2
3.933333E0;-1.715275E-2;1.763183E-2
3.966667E0;-1.732768E-2;1.781288E-2
4.000000E0;-1.750285E-2;1.801253E-2
4.033333E0;-1.771207E-2;1.822890E-2
4.066667E0;-1.792423E-2;1.844627E-2
4.100000E0;-1.816220E-2;1.869695E-2
4.133333E0;-1.841218E-2;1.896015E-2
4.166667E0;-1.868271E-2;1.921465E-2
4.200000E0;-1.892890E-2;1.947562E-2
4.233333E0;-1.920048E-2;1.974867E-2
4.266667E0;-1.946516E-2;2.002170E-2
4.300000E0;-1.972643E-2;2.028097E-2
4.333333E0;-1.998806E-2;2.054653E-2
4.366667E0;-2.023695E-2;2.080709E-2
4.400000E0;-2.048132E-2;2.105003E-2
4.433333E0;-2.071212E-2;2.127046E-2
4.466667E0;-2.071105E-2;2.127291E-2
4.500000E0;-2.091920E-2;2.149456E-2
4.533333E0;-2.129958E-2;2.187155E-2
4.566667E0;-2.129825E-2;2.187058E-2
4.600000E0;-2.146186E-2;2.203328E-2
4.633333E0;-2.171422E-2;2.228245E-2
4.666667E0;-2.171166E-2;2.228111E-2
4.700000E0;-2.180099E-2;2.237559E-2
4.733333E0;-2.191564E-2;2.247978E-2
4.766667E0;-2.191954E-2;2.247451E-2
4.800000E0;-2.193560E-2;2.248507E-2
4.833333E0;-2.188594E-2;2.242001E-2
4.866667E0;-2.188399E-2;2.241479E-2
4.900000E0;-2.182162E-2;2.235836E-2
4.933333E0;-2.160821E-2;2.213776E-2
4.966667E0;-2.160328E-2;2.214340E-2
5.000000E0;-2.146915E-2;2.199646E-2
5.033333E0;-2.113977E-2;2.164328E-2
5.066667E0;-2.113521E-2;2.164159E-2
5.100000E0;-2.093342E-2;2.143796E-2
5.133333E0;-2.048899E-2;2.098441E-2
5.166667E0;-2.048613E-2;2.098578E-2
5.200000E0;-2.024490E-2;2.075008E-2
5.233333E0;-1.974440E-2;2.022637E-2
5.266667E0;-1.974948E-2;2.022669E-2
5.300000E0;-1.949150E-2;1.996980E-2
5.333333E0;-1.897024E-2;1.943032E-2
5.366667E0;-1.896642E-2;1.942608E-2
5.400000E0;-1.870627E-2;1.914617E-2
5.433333E0;-1.821706E-2;1.864526E-2
5.466667E0;-1.821180E-2;1.864623E-2
5.500000E0;-1.797048E-2;1.840249E-2
5.533333E0;-1.754806E-2;1.796323E-2
5.566667E0;-1.754831E-2;1.795989E-2
5.600000E0;-1.734832E-2;1.777700E-2
5.633333E0;-1.703733E-2;1.745781E-2
5.666667E0;-1.703383E-2;1.746234E-2
5.700000E0;-1.691459E-2;1.732185E-2
5.733333E0;-1.673242E-2;1.714890E-2
