#multi:
	mass A		mass B		
t	x	vx	x	vx	
8.467	-0.167	-8.194E-3	0.164	7.253E-3
8.483	-0.168	-9.754E-3	0.164	1.649E-2
8.500	-0.168	-2.079E-2	0.164	2.007E-2
8.517	-0.168	-2.902E-2	0.164	2.493E-2
8.533	-0.169	-2.996E-2	0.165	2.958E-2
8.550	-0.169	-3.054E-2	0.165	3.230E-2
8.567	-0.170	-3.508E-2	0.166	3.357E-2
8.583	-0.170	-4.318E-2	0.167	3.941E-2
8.600	-0.171	-5.130E-2	0.167	4.927E-2
8.617	-0.172	-5.131E-2	0.168	5.284E-2
8.633	-0.173	-5.713E-2	0.169	5.443E-2
8.650	-0.174	-5.676E-2	0.170	5.848E-2
8.667	-0.175	-6.120E-2	0.171	6.369E-2
8.683	-0.176	-7.716E-2	0.172	6.756E-2
8.700	-0.177	-7.312E-2	0.173	6.987E-2
8.717	-0.178	-7.239E-2	0.174	7.549E-2
8.733	-0.180	-7.813E-2	0.176	8.011E-2
8.750	-0.181	-7.991E-2	0.177	7.904E-2
8.767	-0.182	-8.394E-2	0.178	7.660E-2
8.783	-0.184	-8.964E-2	0.180	8.215E-2
8.800	-0.185	-9.112E-2	0.181	8.618E-2
8.817	-0.187	-8.833E-2	0.183	8.738E-2
8.833	-0.188	-9.639E-2	0.184	9.300E-2
8.850	-0.190	-9.599E-2	0.186	9.446E-2
8.867	-0.192	-9.439E-2	0.187	9.190E-2
8.883	-0.193	-0.103	0.189	9.427E-2
8.900	-0.195	-0.101	0.190	9.522E-2
8.917	-0.197	-9.337E-2	0.192	9.222E-2
8.933	-0.198	-9.629E-2	0.193	9.850E-2
8.950	-0.200	-0.100	0.195	0.102
8.967	-0.202	-0.102	0.197	9.851E-2
8.983	-0.203	-0.101	0.198	9.557E-2
9.000	-0.205	-9.556E-2	0.200	9.491E-2
9.017	-0.206	-9.117E-2	0.202	9.294E-2
9.033	-0.208	-9.775E-2	0.203	9.422E-2
9.050	-0.210	-0.101	0.205	9.507E-2
9.067	-0.211	-9.430E-2	0.206	9.235E-2
9.083	-0.213	-9.049E-2	0.208	9.341E-2
9.100	-0.214	-8.320E-2	0.209	9.118E-2
9.117	-0.216	-8.463E-2	0.211	8.748E-2
9.133	-0.217	-8.812E-2	0.212	8.669E-2
9.150	-0.219	-8.115E-2	0.214	8.435E-2
9.167	-0.220	-7.791E-2	0.215	7.608E-2
9.183	-0.221	-7.861E-2	0.216	7.320E-2
9.200	-0.222	-7.584E-2	0.218	7.088E-2
9.217	-0.224	-6.554E-2	0.219	6.426E-2
9.233	-0.225	-6.379E-2	0.220	6.391E-2
9.250	-0.226	-6.849E-2	0.221	6.566E-2
9.267	-0.227	-5.974E-2	0.222	6.450E-2
9.283	-0.228	-5.097E-2	0.223	5.267E-2
9.300	-0.229	-4.827E-2	0.224	4.515E-2
9.317	-0.229	-4.367E-2	0.224	4.522E-2
9.333	-0.230	-3.788E-2	0.225	4.340E-2
9.350	-0.231	-3.527E-2	0.226	3.488E-2
9.367	-0.231	-3.384E-2	0.226	3.022E-2
9.383	-0.232	-2.644E-2	0.227	3.066E-2
9.400	-0.232	-1.889E-2	0.227	2.215E-2
9.417	-0.232	-1.505E-2	0.228	1.785E-2
9.433	-0.233	-1.108E-2	0.228	1.486E-2
9.450	-0.233	-3.497E-3	0.228	7.605E-3
9.467	-0.233	-5.744E-3	0.228	1.699E-3
9.483	-0.233	-1.941E-3	0.228	-3.229E-3
9.500	-0.233	6.928E-3	0.228	-8.483E-3
9.517	-0.233	8.953E-3	0.228	-1.170E-2
9.533	-0.233	1.936E-2	0.228	-1.395E-2
9.550	-0.232	2.721E-2	0.227	-1.874E-2
9.567	-0.232	2.658E-2	0.227	-2.200E-2
9.583	-0.231	3.092E-2	0.227	-2.748E-2
9.600	-0.231	3.577E-2	0.226	-3.446E-2
9.617	-0.230	3.845E-2	0.226	-3.710E-2
9.633	-0.229	4.654E-2	0.225	-4.250E-2
9.650	-0.228	5.194E-2	0.224	-4.499E-2
9.667	-0.228	5.884E-2	0.223	-5.010E-2
9.683	-0.227	5.877E-2	0.222	-5.684E-2
9.700	-0.226	5.626E-2	0.221	-6.182E-2
9.717	-0.225	6.116E-2	0.220	-6.861E-2
9.733	-0.224	6.880E-2	0.219	-6.891E-2
9.750	-0.222	7.258E-2	0.218	-7.183E-2
9.767	-0.221	8.007E-2	0.217	-7.818E-2
9.783	-0.220	8.058E-2	0.215	-7.835E-2
9.800	-0.218	7.773E-2	0.214	-7.954E-2
9.817	-0.217	8.411E-2	0.213	-8.285E-2
9.833	-0.216	8.656E-2	0.211	-8.270E-2
9.850	-0.214	9.186E-2	0.210	-8.438E-2
9.867	-0.213	9.072E-2	0.209	-8.536E-2
9.883	-0.211	9.519E-2	0.207	-8.999E-2
9.900	-0.209	9.981E-2	0.206	-9.774E-2
9.917	-0.208	9.297E-2	0.204	-9.453E-2
9.933	-0.206	9.443E-2	0.202	-9.120E-2
9.950	-0.205	9.984E-2	0.201	-9.652E-2
9.967	-0.203	0.104	0.199	-9.388E-2
9.983	-0.201	0.102	0.198	-9.190E-2
10.000	-0.200	9.881E-2	0.196	-9.562E-2
10.017	-0.198	9.882E-2	0.195	-9.085E-2
10.033	-0.196	9.937E-2	0.193	-9.681E-2
10.050	-0.195	9.694E-2	0.191	-9.918E-2
10.067	-0.193	9.461E-2	0.190	-9.558E-2
10.083	-0.191	9.316E-2	0.188	-9.472E-2
10.100	-0.190	9.644E-2	0.187	-8.582E-2
10.117	-0.188	9.567E-2	0.185	-9.160E-2
10.133	-0.187	8.808E-2	0.184	-9.453E-2
10.150	-0.185	8.834E-2	0.182	-8.730E-2
10.167	-0.184	8.663E-2	0.181	-8.464E-2
10.183	-0.182	8.141E-2	0.179	-8.334E-2
10.200	-0.181	7.967E-2	0.178	-8.048E-2
10.217	-0.180	7.843E-2	0.177	-7.474E-2
10.233	-0.179	7.459E-2	0.175	-7.018E-2
10.250	-0.177	7.286E-2	0.174	-6.493E-2
10.267	-0.176	6.811E-2	0.173	-6.220E-2
10.283	-0.175	6.780E-2	0.172	-6.486E-2
10.300	-0.174	5.896E-2	0.171	-6.143E-2
10.317	-0.173	5.402E-2	0.170	-5.823E-2
10.333	-0.172	5.928E-2	0.169	-5.217E-2
10.350	-0.171	4.655E-2	0.168	-4.149E-2
10.367	-0.170	3.963E-2	0.168	-4.229E-2
10.383	-0.170	4.124E-2	0.167	-4.048E-2
10.400	-0.169	3.681E-2	0.166	-3.536E-2
10.417	-0.169	3.281E-2	0.166	-2.959E-2
10.433	-0.168	3.001E-2	0.165	-2.349E-2
10.450	-0.168	2.227E-2	0.165	-2.155E-2
10.467	-0.167	1.393E-2	0.165	-1.991E-2
10.483	-0.167	9.468E-3	0.164	-1.167E-2
10.500	-0.167	6.167E-3	0.164	-2.802E-3
10.517	-0.167	3.933E-3	0.164	1.441E-3
10.533	-0.167	-7.029E-4	0.164	6.389E-3
10.550	-0.167	-5.613E-3	0.165	7.815E-3
10.567	-0.167	-1.291E-2	0.165	1.111E-2
10.583	-0.167	-1.959E-2	0.165	1.713E-2
10.600	-0.168	-2.561E-2	0.165	2.086E-2
10.617	-0.168	-2.717E-2	0.166	2.858E-2
10.633	-0.169	-2.953E-2	0.166	3.359E-2
10.650	-0.169	-3.562E-2	0.167	3.764E-2
10.667	-0.170	-4.135E-2	0.167	4.219E-2
10.683	-0.171	-4.901E-2	0.168	4.225E-2
10.700	-0.171	-4.979E-2	0.169	4.721E-2
10.717	-0.172	-5.615E-2	0.170	5.395E-2
10.733	-0.173	-5.758E-2	0.171	5.602E-2
10.750	-0.174	-5.818E-2	0.172	6.204E-2
10.767	-0.175	-6.531E-2	0.173	6.666E-2
10.783	-0.176	-6.816E-2	0.174	6.849E-2
10.800	-0.177	-7.174E-2	0.175	7.150E-2
10.817	-0.179	-7.555E-2	0.176	7.671E-2
10.833	-0.180	-8.103E-2	0.178	7.865E-2
10.850	-0.181	-8.690E-2	0.179	7.781E-2
10.867	-0.183	-8.571E-2	0.180	8.273E-2
10.883	-0.184	-8.282E-2	0.182	8.402E-2
10.900	-0.186	-8.748E-2	0.183	8.580E-2
10.917	-0.187	-8.708E-2	0.184	9.294E-2
10.933	-0.189	-9.040E-2	0.186	9.516E-2
10.950	-0.190	-9.438E-2	0.188	9.196E-2
10.967	-0.192	-9.343E-2	0.189	9.408E-2
10.983	-0.193	-9.912E-2	0.191	9.421E-2
11.000	-0.195	-9.736E-2	0.192	9.439E-2
11.017	-0.197	-9.687E-2	0.194	9.779E-2
11.033	-0.198	-0.101	0.196	9.859E-2
11.050	-0.200	-9.809E-2	0.197	9.342E-2
11.067	-0.202	-0.100	0.199	9.469E-2
11.083	-0.203	-9.961E-2	0.200	9.456E-2
11.100	-0.205	-9.741E-2	0.202	9.262E-2
11.117	-0.206	-9.413E-2	0.203	9.627E-2
11.133	-0.208	-9.440E-2	0.205	9.270E-2
11.150	-0.210	-9.580E-2	0.207	9.587E-2
11.167	-0.211	-8.882E-2	0.208	9.326E-2
11.183	-0.213	-8.649E-2	0.210	8.676E-2
11.200	-0.214	-8.688E-2	0.211	8.860E-2
11.217	-0.216	-8.613E-2	0.213	8.310E-2
11.233	-0.217	-8.467E-2	0.214	7.868E-2
11.250	-0.218	-7.924E-2	0.215	8.079E-2
11.267	-0.220	-7.938E-2	0.217	7.975E-2
11.283	-0.221	-7.513E-2	0.218	7.301E-2
11.300	-0.222	-6.597E-2	0.219	6.666E-2
11.317	-0.223	-6.552E-2	0.220	6.393E-2
11.333	-0.224	-6.149E-2	0.221	5.925E-2
11.350	-0.225	-5.994E-2	0.222	5.668E-2
11.367	-0.226	-5.441E-2	0.223	5.407E-2
11.383	-0.227	-4.995E-2	0.224	4.934E-2
11.400	-0.228	-5.068E-2	0.225	4.512E-2
11.417	-0.229	-4.219E-2	0.225	3.696E-2
11.433	-0.229	-3.674E-2	0.226	3.569E-2
11.450	-0.230	-3.641E-2	0.227	3.701E-2
11.467	-0.231	-3.158E-2	0.227	3.233E-2
11.483	-0.231	-2.310E-2	0.228	2.658E-2
11.500	-0.231	-1.907E-2	0.228	1.599E-2
11.517	-0.232	-1.868E-2	0.228	1.023E-2
11.533	-0.232	-1.214E-2	0.228	1.174E-2
11.550	-0.232	-4.406E-3	0.229	2.904E-3
11.567	-0.232	-2.665E-3	0.228	-3.047E-3
11.583	-0.232	3.301E-3	0.228	-2.064E-3
11.600	-0.232	1.279E-2	0.228	-1.109E-2
11.617	-0.232	1.471E-2	0.228	-1.599E-2
11.633	-0.231	1.731E-2	0.228	-1.863E-2
11.650	-0.231	2.313E-2	0.227	-2.693E-2
11.667	-0.231	2.984E-2	0.227	-3.164E-2
11.683	-0.230	3.476E-2	0.226	-3.725E-2
11.700	-0.230	3.532E-2	0.226	-4.315E-2
11.717	-0.229	4.319E-2	0.225	-4.511E-2
11.733	-0.228	5.005E-2	0.224	-4.663E-2
11.750	-0.227	5.059E-2	0.223	-5.179E-2
11.767	-0.226	5.099E-2	0.222	-5.649E-2
11.783	-0.226	5.839E-2	0.222	-6.075E-2
11.800	-0.224	6.487E-2	0.220	-6.785E-2
11.817	-0.223	6.495E-2	0.219	-7.076E-2
11.833	-0.222	6.769E-2	0.218	-7.224E-2
11.850	-0.221	7.521E-2	0.217	-7.539E-2
11.867	-0.220	7.692E-2	0.216	-7.749E-2
11.883	-0.219	7.573E-2	0.214	-8.014E-2
11.900	-0.217	8.235E-2	0.213	-8.342E-2
11.917	-0.216	8.418E-2	0.212	-8.401E-2
11.933	-0.214	8.697E-2	0.210	-8.505E-2
11.950	-0.213	8.759E-2	0.209	-8.640E-2
11.967	-0.212	8.432E-2	0.207	-9.083E-2
11.983	-0.210	9.280E-2	0.206	-9.147E-2
12.000	-0.208	9.596E-2	0.204	-9.002E-2
12.017	-0.207	9.479E-2	0.203	-9.615E-2
12.033	-0.205	0.101	0.201	-9.795E-2
12.050	-0.204	9.936E-2	0.199	-9.546E-2
12.067	-0.202	9.358E-2	0.198	-9.509E-2
12.083	-0.200	9.641E-2	0.196	-9.290E-2
12.100	-0.199	9.534E-2	0.195	-9.291E-2
12.117	-0.197	9.230E-2	0.193	-9.784E-2
12.133	-0.196	9.649E-2	0.191	-9.280E-2
12.150	-0.194	9.585E-2	0.190	-9.320E-2
12.167	-0.192	9.418E-2	0.188	-9.527E-2
12.183	-0.191	9.191E-2	0.187	-8.961E-2
12.200	-0.189	9.037E-2	0.185	-9.080E-2
12.217	-0.188	9.022E-2	0.184	-8.719E-2
12.233	-0.186	8.987E-2	0.182	-8.514E-2
12.250	-0.185	8.691E-2	0.181	-8.871E-2
12.267	-0.184	8.089E-2	0.179	-8.226E-2
12.283	-0.182	8.132E-2	0.178	-7.743E-2
12.300	-0.181	7.732E-2	0.177	-7.797E-2
12.317	-0.180	7.528E-2	0.176	-7.257E-2
12.333	-0.178	7.101E-2	0.174	-6.880E-2
12.350	-0.177	6.437E-2	0.173	-6.752E-2
12.367	-0.176	6.694E-2	0.172	-6.462E-2
12.383	-0.175	6.068E-2	0.171	-6.089E-2
12.400	-0.174	5.529E-2	0.170	-5.491E-2
12.417	-0.173	5.299E-2	0.169	-5.109E-2
12.433	-0.172	4.910E-2	0.169	-4.885E-2
12.450	-0.172	4.475E-2	0.168	-4.256E-2
12.467	-0.171	4.161E-2	0.167	-3.941E-2
12.483	-0.170	3.796E-2	0.166	-3.719E-2
12.500	-0.170	3.307E-2	0.166	-3.340E-2
12.517	-0.169	2.995E-2	0.165	-3.170E-2
12.533	-0.169	2.267E-2	0.165	-2.322E-2
12.550	-0.168	1.660E-2	0.165	-1.490E-2
12.567	-0.168	1.517E-2	0.164	-1.081E-2
12.583	-0.168	8.967E-3	0.164	-5.599E-3
12.600	-0.168	2.679E-4	0.164	-2.355E-3
12.617	-0.168	-2.628E-3	0.164	4.073E-4
12.633	-0.168	-3.135E-3	0.164	5.609E-3
12.650	-0.168	-1.047E-2	0.164	1.550E-2
12.667	-0.168	-1.746E-2	0.165	1.864E-2
12.683	-0.169	-2.126E-2	0.165	2.074E-2
12.700	-0.169	-2.747E-2	0.165	2.820E-2
12.717	-0.169	-2.913E-2	0.166	3.304E-2
12.733	-0.170	-3.126E-2	0.166	3.494E-2
12.750	-0.170	-3.812E-2	0.167	3.889E-2
12.767	-0.171	-4.443E-2	0.168	4.334E-2
12.783	-0.172	-4.548E-2	0.168	4.838E-2
12.800	-0.173	-5.047E-2	0.169	5.036E-2
12.817	-0.174	-5.686E-2	0.170	5.658E-2
12.833	-0.175	-5.815E-2	0.171	6.305E-2
12.850	-0.176	-6.428E-2	0.172	6.372E-2
12.867	-0.177	-6.664E-2	0.173	7.015E-2
12.883	-0.178	-6.986E-2	0.175	7.102E-2
12.900	-0.179	-7.579E-2	0.176	7.343E-2
12.917	-0.180	-7.660E-2	0.177	7.663E-2
12.933	-0.182	-7.751E-2	0.178	8.093E-2
12.950	-0.183	-7.826E-2	0.180	8.802E-2
12.967	-0.184	-8.392E-2	0.181	8.594E-2
12.983	-0.186	-8.709E-2	0.183	8.371E-2
13.000	-0.187	-8.711E-2	0.184	8.745E-2
13.017	-0.189	-8.969E-2	0.186	9.015E-2
13.033	-0.190	-8.805E-2	0.187	9.256E-2
13.050	-0.192	-9.348E-2	0.189	9.687E-2
13.067	-0.193	-9.600E-2	0.190	9.824E-2
13.083	-0.195	-9.276E-2	0.192	9.263E-2
13.100	-0.196	-9.365E-2	0.193	9.447E-2
13.117	-0.198	-9.424E-2	0.195	0.102
13.133	-0.199	-9.438E-2	0.197	9.609E-2
13.150	-0.201	-9.459E-2	0.198	9.254E-2
13.167	-0.203	-9.408E-2	0.200	9.638E-2
13.183	-0.204	-9.415E-2	0.201	9.799E-2
13.200	-0.206	-9.452E-2	0.203	9.255E-2
13.217	-0.207	-9.228E-2	0.205	9.083E-2
13.233	-0.209	-9.052E-2	0.206	8.833E-2
13.250	-0.210	-8.980E-2	0.207	8.775E-2
13.267	-0.212	-8.790E-2	0.209	9.189E-2
13.283	-0.213	-8.374E-2	0.211	8.950E-2
13.300	-0.215	-8.702E-2	0.212	8.215E-2
13.317	-0.216	-7.994E-2	0.213	8.136E-2
13.333	-0.217	-7.419E-2	0.215	8.137E-2
13.350	-0.219	-7.437E-2	0.216	7.800E-2
13.367	-0.220	-7.283E-2	0.217	7.338E-2
13.383	-0.221	-7.351E-2	0.218	6.841E-2
13.400	-0.222	-6.693E-2	0.220	6.693E-2
13.417	-0.223	-5.895E-2	0.221	6.631E-2
13.433	-0.224	-5.738E-2	0.222	6.216E-2
13.450	-0.225	-5.779E-2	0.223	5.352E-2
13.467	-0.226	-5.184E-2	0.224	5.167E-2
13.483	-0.227	-4.513E-2	0.224	5.033E-2
13.500	-0.228	-3.928E-2	0.225	4.161E-2
13.517	-0.228	-3.990E-2	0.226	3.456E-2
13.533	-0.229	-3.845E-2	0.226	3.222E-2
13.550	-0.229	-3.371E-2	0.227	2.553E-2
13.567	-0.230	-2.966E-2	0.227	2.297E-2
13.583	-0.230	-2.363E-2	0.228	2.245E-2
13.600	-0.231	-1.745E-2	0.228	1.211E-2
13.617	-0.231	-1.495E-2	0.228	8.503E-3
13.633	-0.231	-6.160E-3	0.228	6.872E-3
13.650	-0.231	4.395E-3	0.228	-6.721E-4
13.667	-0.231	3.065E-3	0.228	-5.911E-4
13.683	-0.231	1.132E-3	0.228	-4.929E-3
13.700	-0.231	9.907E-3	0.228	-1.760E-2
13.717	-0.231	1.862E-2	0.228	-1.899E-2
13.733	-0.231	2.289E-2	0.227	-2.226E-2
13.750	-0.230	2.547E-2	0.227	-3.214E-2
13.767	-0.230	2.975E-2	0.226	-3.577E-2
13.783	-0.229	3.855E-2	0.226	-4.338E-2
13.800	-0.228	4.259E-2	0.225	-4.370E-2
13.817	-0.228	4.699E-2	0.224	-4.328E-2
13.833	-0.227	5.039E-2	0.224	-5.038E-2
13.850	-0.226	4.853E-2	0.223	-5.338E-2
13.867	-0.225	5.285E-2	0.222	-5.751E-2
13.883	-0.224	5.684E-2	0.221	-6.172E-2
13.900	-0.223	5.996E-2	0.220	-6.583E-2
13.917	-0.222	6.844E-2	0.219	-6.935E-2
13.933	-0.221	7.342E-2	0.217	-7.421E-2
13.950	-0.220	7.093E-2	0.216	-7.445E-2
13.967	-0.219	7.405E-2	0.215	-7.792E-2
13.983	-0.217	8.242E-2	0.213	-8.261E-2
14.000	-0.216	8.307E-2	0.212	-8.367E-2
14.017	-0.215	8.330E-2	0.211	-8.547E-2
14.033	-0.213	8.777E-2	0.209	-8.363E-2
14.050	-0.212	8.893E-2	0.208	-8.593E-2
14.067	-0.210	9.426E-2	0.206	-8.800E-2
14.083	-0.208	9.611E-2	0.205	-9.428E-2
14.100	-0.207	9.171E-2	0.203	-9.567E-2
14.117	-0.205	9.121E-2	0.202	-9.331E-2
14.133	-0.204	9.021E-2	0.200	-9.404E-2
14.150	-0.202	9.496E-2	0.199	-9.391E-2
14.167	-0.201	9.183E-2	0.197	-9.852E-2
14.183	-0.199	8.851E-2	0.195	-9.875E-2
14.200	-0.198	9.361E-2	0.194	-9.519E-2
14.217	-0.196	9.280E-2	0.192	-9.657E-2
14.233	-0.195	9.307E-2	0.191	-9.340E-2
14.250	-0.193	9.419E-2	0.189	-9.325E-2
14.267	-0.192	8.975E-2	0.187	-9.289E-2
14.283	-0.190	8.511E-2	0.186	-8.741E-2
14.300	-0.189	8.716E-2	0.184	-9.060E-2
14.317	-0.187	8.776E-2	0.183	-9.074E-2
14.333	-0.186	8.482E-2	0.181	-8.692E-2
14.350	-0.184	8.271E-2	0.180	-8.378E-2
14.367	-0.183	7.856E-2	0.179	-8.173E-2
14.383	-0.182	7.428E-2	0.177	-8.006E-2
14.400	-0.181	6.999E-2	0.176	-7.502E-2
14.417	-0.179	6.688E-2	0.175	-7.084E-2
14.433	-0.178	6.462E-2	0.174	-7.226E-2
14.450	-0.177	6.194E-2	0.172	-7.162E-2
14.467	-0.176	5.993E-2	0.171	-6.245E-2
14.483	-0.175	5.605E-2	0.170	-5.860E-2
14.500	-0.174	5.153E-2	0.169	-5.383E-2
14.517	-0.174	4.816E-2	0.169	-4.548E-2
14.533	-0.173	4.309E-2	0.168	-4.546E-2
14.550	-0.172	4.475E-2	0.167	-4.158E-2
14.567	-0.171	2.449E-2	0.166	-1.872E-2
14.583	-0.171	1.590E-2	0.166	-1.924E-2
14.600	-0.171	3.149E-2	0.166	-3.366E-2
14.617	-0.170	2.943E-2	0.165	-2.589E-2
14.633	-0.170	2.936E-2	0.165	-1.935E-2
14.650	-0.169	2.033E-2	0.165	-1.831E-2
14.667	-0.169	1.401E-2	0.164	-1.277E-2
14.683	-0.169	9.481E-3	0.164	-4.924E-3
14.700	-0.169	9.017E-4	0.164	-6.071E-3
14.717	-0.169	-3.502E-3	0.164	-8.879E-4
14.733	-0.169	-5.311E-3	0.164	5.812E-3
14.750	-0.169	-8.654E-3	0.164	9.316E-3
14.767	-0.169	-1.324E-2	0.164	1.660E-2
14.783	-0.169	-2.023E-2	0.165	1.859E-2
14.800	-0.170	-2.432E-2	0.165	2.345E-2
14.817	-0.170	-2.294E-2	0.166	3.527E-2
14.833	-0.171	-3.360E-2	0.166	3.675E-2
14.850	-0.171	-3.771E-2	0.167	3.859E-2
14.867	-0.172	-3.992E-2	0.167	4.452E-2
14.883	-0.173	-5.005E-2	0.168	4.738E-2
14.900	-0.174	-5.340E-2	0.169	5.092E-2
14.917	-0.174	-5.129E-2	0.170	5.787E-2
14.933	-0.175	-5.608E-2	0.171	6.042E-2
14.950	-0.176	-6.054E-2	0.172	5.803E-2
14.967	-0.177	-6.252E-2	0.173	6.534E-2
14.983	-0.178	-6.731E-2	0.174	6.979E-2
15.000	-0.180	-7.138E-2	0.175	7.515E-2
15.017	-0.181	-7.775E-2	0.177	7.547E-2
15.033	-0.182	-7.569E-2	0.178	7.486E-2
15.050	-0.183	-7.559E-2	0.179	8.446E-2
15.067	-0.185	-8.047E-2	0.181	8.718E-2
15.083	-0.186	-8.609E-2	0.182	8.485E-2
15.100	-0.188	-8.650E-2	0.183	8.574E-2
15.117	-0.189	-8.287E-2	0.185	8.775E-2
15.133	-0.190	-9.393E-2	0.186	9.316E-2
15.150	-0.192	-9.426E-2	0.188	9.479E-2
15.167	-0.193	-8.427E-2	0.189	9.305E-2
15.183	-0.195	-9.110E-2	0.191	9.763E-2
15.200	-0.196	-9.217E-2	0.193	9.776E-2
15.217	-0.198	-9.226E-2	0.194	9.473E-2
15.233	-0.200	-9.469E-2	0.196	9.740E-2
15.250	-0.201	-9.347E-2	0.198	0.100
15.267	-0.203	-9.532E-2	0.199	9.580E-2
15.283	-0.204	-9.204E-2	0.201	9.834E-2
15.300	-0.206	-9.034E-2	0.203	9.501E-2
15.317	-0.207	-8.829E-2	0.204	8.992E-2
15.333	-0.209	-8.887E-2	0.206	9.014E-2
15.350	-0.210	-8.770E-2	0.207	8.890E-2
15.367	-0.212	-8.633E-2	0.208	9.150E-2
15.383	-0.213	-8.470E-2	0.210	9.033E-2
15.400	-0.214	-7.941E-2	0.212	8.689E-2
15.417	-0.216	-7.969E-2	0.213	8.118E-2
15.433	-0.217	-7.800E-2	0.214	8.168E-2
15.450	-0.218	-7.345E-2	0.216	7.754E-2
