#multi:
	mass A		mass B		
t	x	vx	x	vx	
26.183	-0.179	4.012E-2	0.157	3.784E-2
26.200	-0.178	3.158E-2	0.157	3.560E-2
26.217	-0.178	3.187E-2	0.158	4.490E-2
26.233	-0.177	2.552E-2	0.159	5.011E-2
26.250	-0.177	8.551E-3	0.160	2.450E-2
26.267	-0.177	4.396E-3	0.160	2.508E-2
26.283	-0.177	1.514E-2	0.161	5.049E-2
26.300	-0.177	8.858E-3	0.161	5.911E-2
26.317	-0.177	-9.371E-4	0.163	6.153E-2
26.333	-0.177	-5.507E-3	0.163	5.745E-2
26.350	-0.177	-7.940E-3	0.164	6.018E-2
26.367	-0.177	-1.132E-2	0.165	6.419E-2
26.383	-0.177	-2.329E-2	0.167	6.416E-2
26.400	-0.178	-2.860E-2	0.168	6.515E-2
26.417	-0.178	-2.914E-2	0.169	6.677E-2
26.433	-0.179	-3.633E-2	0.170	6.978E-2
26.450	-0.179	-4.332E-2	0.171	7.171E-2
26.467	-0.180	-4.694E-2	0.172	7.325E-2
26.483	-0.181	-5.086E-2	0.174	7.608E-2
26.500	-0.182	-5.434E-2	0.175	7.741E-2
26.517	-0.183	-5.936E-2	0.176	7.290E-2
26.533	-0.184	-6.493E-2	0.177	7.262E-2
26.550	-0.185	-6.866E-2	0.179	7.485E-2
26.567	-0.186	-7.114E-2	0.180	7.535E-2
26.583	-0.187	-7.566E-2	0.181	7.694E-2
26.600	-0.188	-8.026E-2	0.182	7.499E-2
26.617	-0.190	-8.453E-2	0.184	7.712E-2
26.633	-0.191	-8.783E-2	0.185	7.529E-2
26.650	-0.193	-9.330E-2	0.186	7.397E-2
26.667	-0.194	-9.151E-2	0.187	7.107E-2
26.683	-0.196	-9.537E-2	0.188	7.039E-2
26.700	-0.198	-0.106	0.190	6.808E-2
26.717	-0.199	-0.104	0.191	6.566E-2
26.733	-0.201	-9.867E-2	0.192	6.721E-2
26.750	-0.203	-0.100	0.193	6.748E-2
26.767	-0.204	-0.109	0.194	6.439E-2
26.783	-0.206	-0.104	0.195	5.753E-2
26.800	-0.208	-0.102	0.196	5.421E-2
26.817	-0.210	-0.108	0.197	5.090E-2
26.833	-0.211	-0.106	0.198	5.060E-2
26.850	-0.213	-0.104	0.199	5.063E-2
26.867	-0.215	-0.101	0.199	5.075E-2
26.883	-0.217	-0.106	0.200	4.390E-2
26.900	-0.218	-0.110	0.201	3.370E-2
26.917	-0.220	-0.107	0.201	3.338E-2
26.933	-0.222	-0.102	0.202	3.232E-2
26.950	-0.224	-0.101	0.202	2.584E-2
26.967	-0.225	-0.105	0.203	2.107E-2
26.983	-0.227	-0.103	0.203	1.932E-2
27.000	-0.229	-9.889E-2	0.203	1.343E-2
27.017	-0.230	-9.504E-2	0.204	9.704E-3
27.033	-0.232	-9.679E-2	0.204	5.609E-3
27.050	-0.234	-9.203E-2	0.204	2.378E-3
27.067	-0.235	-9.063E-2	0.204	-1.509E-4
27.083	-0.237	-8.680E-2	0.204	-9.370E-3
27.100	-0.238	-8.036E-2	0.204	-1.066E-2
27.117	-0.239	-8.398E-2	0.203	-1.520E-2
27.133	-0.241	-7.588E-2	0.203	-2.125E-2
27.150	-0.242	-6.917E-2	0.203	-2.481E-2
27.167	-0.243	-7.057E-2	0.202	-2.917E-2
27.183	-0.244	-6.644E-2	0.202	-3.227E-2
27.200	-0.245	-6.253E-2	0.201	-3.571E-2
27.217	-0.246	-5.832E-2	0.201	-3.860E-2
27.233	-0.247	-5.315E-2	0.200	-4.604E-2
27.250	-0.248	-5.208E-2	0.199	-5.129E-2
27.267	-0.249	-4.631E-2	0.198	-5.517E-2
27.283	-0.250	-4.284E-2	0.197	-6.030E-2
27.300	-0.250	-3.858E-2	0.196	-6.416E-2
27.317	-0.251	-3.484E-2	0.195	-6.790E-2
27.333	-0.252	-2.980E-2	0.194	-7.183E-2
27.350	-0.252	-2.121E-2	0.193	-7.417E-2
27.367	-0.252	-2.051E-2	0.191	-7.834E-2
27.383	-0.253	-1.492E-2	0.190	-7.942E-2
27.400	-0.253	-9.123E-3	0.189	-8.020E-2
27.417	-0.253	-9.038E-3	0.187	-8.502E-2
27.433	-0.253	-4.833E-3	0.186	-8.906E-2
27.450	-0.253	5.005E-3	0.184	-9.358E-2
27.467	-0.253	8.915E-3	0.183	-9.907E-2
27.483	-0.253	1.021E-2	0.181	-9.536E-2
27.500	-0.253	1.860E-2	0.180	-9.643E-2
27.517	-0.252	1.819E-2	0.178	-0.103
27.533	-0.252	2.254E-2	0.176	-0.101
27.550	-0.251	3.556E-2	0.175	-0.104
27.567	-0.251	3.619E-2	0.173	-0.108
27.583	-0.250	4.020E-2	0.171	-0.109
27.600	-0.249	4.132E-2	0.169	-0.108
27.617	-0.249	4.097E-2	0.167	-0.110
27.633	-0.248	4.324E-2	0.165	-0.105
27.650	-0.247	4.366E-2	0.164	-0.103
27.667	-0.247	5.269E-2	0.162	-0.106
27.683	-0.246	5.567E-2	0.160	-0.107
27.700	-0.245	5.867E-2	0.158	-0.107
27.717	-0.244	6.106E-2	0.157	-0.104
27.733	-0.243	6.016E-2	0.155	-0.105
27.750	-0.242	6.623E-2	0.153	-0.101
27.767	-0.241	6.665E-2	0.152	-9.795E-2
27.783	-0.239	6.607E-2	0.150	-9.579E-2
27.800	-0.238	7.073E-2	0.148	-9.516E-2
27.817	-0.237	7.335E-2	0.147	-9.465E-2
27.833	-0.236	7.627E-2	0.145	-9.083E-2
27.850	-0.235	7.279E-2	0.144	-8.708E-2
27.867	-0.233	7.053E-2	0.142	-8.506E-2
27.883	-0.232	7.500E-2	0.141	-8.122E-2
27.900	-0.231	7.224E-2	0.140	-7.690E-2
27.917	-0.230	7.211E-2	0.138	-7.699E-2
27.933	-0.229	7.491E-2	0.137	-7.183E-2
27.950	-0.227	7.461E-2	0.136	-6.739E-2
27.967	-0.226	7.751E-2	0.135	-6.419E-2
27.983	-0.225	7.594E-2	0.134	-5.120E-2
28.000	-0.224	7.591E-2	0.133	-4.975E-2
28.017	-0.222	7.255E-2	0.132	-5.216E-2
28.033	-0.221	7.097E-2	0.131	-4.431E-2
28.050	-0.220	7.457E-2	0.131	-3.732E-2
28.067	-0.219	6.994E-2	0.130	-3.445E-2
28.083	-0.217	6.633E-2	0.130	-3.200E-2
28.100	-0.216	6.644E-2	0.129	-2.516E-2
28.117	-0.215	6.485E-2	0.129	-1.788E-2
28.133	-0.214	6.235E-2	0.128	-1.554E-2
28.150	-0.213	6.276E-2	0.128	-1.078E-2
28.167	-0.212	5.818E-2	0.128	-6.489E-4
28.183	-0.211	5.757E-2	0.128	8.021E-3
28.200	-0.210	5.735E-2	0.128	8.093E-3
28.217	-0.209	4.881E-2	0.128	1.159E-2
28.233	-0.209	4.616E-2	0.129	2.012E-2
28.250	-0.208	4.656E-2	0.129	2.575E-2
28.267	-0.207	4.215E-2	0.130	3.274E-2
28.283	-0.206	4.028E-2	0.130	3.904E-2
28.300	-0.206	3.628E-2	0.131	4.163E-2
28.317	-0.205	3.106E-2	0.132	4.849E-2
28.333	-0.205	3.167E-2	0.133	5.245E-2
28.350	-0.204	2.885E-2	0.133	5.632E-2
28.367	-0.204	2.701E-2	0.134	6.596E-2
28.383	-0.203	2.625E-2	0.136	7.029E-2
28.400	-0.203	1.880E-2	0.137	7.288E-2
28.417	-0.203	1.537E-2	0.138	7.798E-2
28.433	-0.202	1.442E-2	0.139	8.274E-2
28.450	-0.202	1.062E-2	0.141	8.328E-2
28.467	-0.202	9.468E-3	0.142	8.537E-2
28.483	-0.202	6.444E-3	0.144	9.481E-2
28.500	-0.202	-1.805E-3	0.145	0.100
28.517	-0.202	-4.545E-3	0.147	0.101
28.533	-0.202	-2.879E-3	0.149	0.104
28.550	-0.202	-7.067E-3	0.150	0.111
28.567	-0.202	-1.198E-2	0.152	0.113
28.583	-0.202	-1.326E-2	0.154	0.109
28.600	-0.203	-1.347E-2	0.156	0.112
28.617	-0.203	-2.350E-2	0.158	0.119
28.633	-0.203	-2.246E-2	0.160	0.121
28.650	-0.204	-2.024E-2	0.162	0.119
28.667	-0.204	-2.941E-2	0.164	0.123
28.683	-0.205	-2.542E-2	0.166	0.125
28.700	-0.205	-2.807E-2	0.168	0.124
28.717	-0.205	-3.402E-2	0.170	0.125
28.733	-0.206	-3.418E-2	0.172	0.125
28.750	-0.207	-3.815E-2	0.174	0.127
28.767	-0.207	-3.864E-2	0.176	0.126
28.783	-0.208	-3.696E-2	0.179	0.128
28.800	-0.209	-3.583E-2	0.181	0.126
28.817	-0.209	-3.914E-2	0.183	0.124
28.833	-0.210	-4.399E-2	0.185	0.124
28.850	-0.211	-4.634E-2	0.187	0.122
28.867	-0.211	-4.568E-2	0.189	0.121
28.883	-0.212	-4.429E-2	0.191	0.118
28.900	-0.213	-3.808E-2	0.193	0.115
28.917	-0.213	-4.187E-2	0.195	0.113
28.933	-0.214	-4.740E-2	0.197	0.108
28.950	-0.215	-4.319E-2	0.198	0.105
28.967	-0.216	-4.278E-2	0.200	0.106
28.983	-0.216	-4.057E-2	0.202	0.101
29.000	-0.217	-4.625E-2	0.203	9.577E-2
29.017	-0.218	-4.599E-2	0.205	9.249E-2
29.033	-0.219	-4.160E-2	0.207	8.857E-2
29.050	-0.219	-3.955E-2	0.208	8.203E-2
29.067	-0.220	-3.546E-2	0.209	8.008E-2
29.083	-0.220	-3.721E-2	0.211	7.625E-2
29.100	-0.221	-3.690E-2	0.212	6.837E-2
29.117	-0.222	-3.691E-2	0.213	6.639E-2
29.133	-0.222	-3.780E-2	0.214	5.984E-2
29.150	-0.223	-3.542E-2	0.215	5.074E-2
29.167	-0.224	-3.645E-2	0.216	5.257E-2
29.183	-0.224	-3.697E-2	0.217	4.272E-2
29.200	-0.225	-2.922E-2	0.217	3.294E-2
29.217	-0.225	-2.420E-2	0.218	3.177E-2
29.233	-0.226	-2.365E-2	0.218	2.790E-2
29.250	-0.226	-2.388E-2	0.219	2.296E-2
29.267	-0.226	-2.183E-2	0.219	1.514E-2
29.283	-0.227	-2.012E-2	0.219	4.421E-3
29.300	-0.227	-1.849E-2	0.219	-1.396E-3
29.317	-0.227	-8.565E-3	0.219	-3.815E-3
29.333	-0.227	-1.034E-2	0.219	-1.240E-2
29.350	-0.228	-1.547E-2	0.219	-1.777E-2
29.367	-0.228	-6.000E-3	0.218	-2.257E-2
29.383	-0.228	-1.850E-3	0.218	-2.760E-2
29.400	-0.228	-1.403E-3	0.217	-3.408E-2
29.417	-0.228	1.121E-3	0.217	-4.323E-2
29.433	-0.228	1.754E-3	0.216	-4.901E-2
29.450	-0.228	2.163E-3	0.215	-4.905E-2
29.467	-0.228	4.815E-3	0.214	-5.678E-2
29.483	-0.228	7.634E-3	0.213	-6.283E-2
29.500	-0.228	8.458E-3	0.212	-6.776E-2
29.517	-0.227	1.098E-2	0.211	-7.298E-2
29.533	-0.227	1.457E-2	0.210	-7.364E-2
29.550	-0.227	1.448E-2	0.209	-8.418E-2
29.567	-0.227	1.633E-2	0.207	-8.842E-2
29.583	-0.226	1.733E-2	0.206	-9.110E-2
29.600	-0.226	2.090E-2	0.204	-9.879E-2
29.617	-0.226	2.271E-2	0.202	-9.862E-2
29.633	-0.225	2.370E-2	0.201	-0.104
29.650	-0.225	2.884E-2	0.199	-0.109
29.667	-0.224	2.636E-2	0.197	-0.110
29.683	-0.224	2.760E-2	0.195	-0.113
29.700	-0.223	3.159E-2	0.193	-0.117
29.717	-0.223	3.008E-2	0.191	-0.121
29.733	-0.222	3.103E-2	0.189	-0.120
29.750	-0.222	3.462E-2	0.187	-0.125
29.767	-0.221	3.260E-2	0.185	-0.124
29.783	-0.221	3.547E-2	0.183	-0.126
29.800	-0.220	3.661E-2	0.181	-0.134
29.817	-0.220	3.485E-2	0.179	-0.129
29.833	-0.219	3.434E-2	0.177	-0.128
29.850	-0.218	3.310E-2	0.174	-0.133
29.867	-0.218	2.586E-2	0.172	-0.132
29.883	-0.218	2.526E-2	0.170	-0.130
29.900	-0.217	3.443E-2	0.168	-0.132
29.917	-0.216	3.505E-2	0.166	-0.135
29.933	-0.216	3.207E-2	0.163	-0.128
29.950	-0.215	2.913E-2	0.161	-0.128
29.967	-0.215		0.159	
