#multi:
	mass A		mass B		
t	x	vx	x	vx	
25.533	-0.207	7.553E-2	0.201	-0.103
25.550	-0.206	7.774E-2	0.200	-0.106
25.567	-0.204	8.540E-2	0.198	-0.103
25.583	-0.203	8.587E-2	0.196	-9.923E-2
25.600	-0.201	8.214E-2	0.194	-0.105
25.617	-0.200	8.098E-2	0.193	-0.108
25.633	-0.199	8.279E-2	0.191	-0.105
25.650	-0.197	8.582E-2	0.189	-0.101
25.667	-0.196	8.379E-2	0.187	-9.791E-2
25.683	-0.195	8.197E-2	0.186	-9.811E-2
25.700	-0.193	7.900E-2	0.184	-9.827E-2
25.717	-0.192	8.001E-2	0.183	-9.673E-2
25.733	-0.190	7.954E-2	0.181	-9.560E-2
25.750	-0.189	7.471E-2	0.179	-9.174E-2
25.767	-0.188	7.658E-2	0.178	-8.418E-2
25.783	-0.187	7.285E-2	0.177	-8.757E-2
25.800	-0.186	6.691E-2	0.175	-8.799E-2
25.817	-0.184	6.770E-2	0.174	-8.082E-2
25.833	-0.183	6.497E-2	0.172	-7.378E-2
25.850	-0.182	6.022E-2	0.171	-6.921E-2
25.867	-0.181	5.837E-2	0.170	-7.026E-2
25.883	-0.180	5.266E-2	0.169	-6.802E-2
25.900	-0.180	5.144E-2	0.168	-6.570E-2
25.917	-0.179	5.171E-2	0.167	-6.023E-2
25.933	-0.178	4.849E-2	0.166	-5.331E-2
25.950	-0.177	4.127E-2	0.165	-4.706E-2
25.967	-0.176	3.589E-2	0.164	-4.731E-2
25.983	-0.176	3.720E-2	0.163	-4.274E-2
26.000	-0.175	2.944E-2	0.163	-3.577E-2
26.017	-0.175	2.577E-2	0.162	-3.307E-2
26.033	-0.174	2.516E-2	0.162	-2.717E-2
26.050	-0.174	1.419E-2	0.161	-2.194E-2
26.067	-0.174	1.294E-2	0.161	-1.718E-2
26.083	-0.174	9.186E-3	0.161	-8.425E-3
26.100	-0.174	2.145E-3	0.161	-1.926E-3
26.117	-0.173	-7.129E-4	0.161	2.335E-3
26.133	-0.174	-3.305E-3	0.161	4.823E-3
26.150	-0.174	-8.470E-3	0.161	9.878E-3
26.167	-0.174	-1.430E-2	0.161	1.524E-2
26.183	-0.174	-1.791E-2	0.161	1.664E-2
26.200	-0.174	-2.037E-2	0.162	2.273E-2
26.217	-0.175	-2.467E-2	0.162	3.047E-2
26.233	-0.175	-3.435E-2	0.163	3.416E-2
26.250	-0.176	-3.782E-2	0.163	3.566E-2
26.267	-0.177	-4.316E-2	0.164	4.381E-2
26.283	-0.177	-4.441E-2	0.165	4.854E-2
26.300	-0.178	-4.443E-2	0.165	4.792E-2
26.317	-0.179	-4.541E-2	0.166	5.596E-2
26.333	-0.180	-4.992E-2	0.167	6.226E-2
26.350	-0.180	-5.553E-2	0.168	6.014E-2
26.367	-0.181	-5.490E-2	0.169	6.655E-2
26.383	-0.182	-6.018E-2	0.171	7.418E-2
26.400	-0.183	-6.504E-2	0.172	7.840E-2
26.417	-0.184	-6.575E-2	0.173	8.021E-2
26.433	-0.186	-6.682E-2	0.174	8.379E-2
26.450	-0.187	-7.152E-2	0.176	8.277E-2
26.467	-0.188	-7.680E-2	0.177	8.276E-2
26.483	-0.189	-7.413E-2	0.179	9.245E-2
26.500	-0.190	-7.557E-2	0.180	9.291E-2
26.517	-0.192	-7.750E-2	0.182	9.208E-2
26.533	-0.193	-8.005E-2	0.183	9.670E-2
26.550	-0.194	-8.664E-2	0.185	0.100
26.567	-0.196	-8.266E-2	0.187	0.102
26.583	-0.197	-8.054E-2	0.188	9.723E-2
26.600	-0.199	-8.211E-2	0.190	9.760E-2
26.617	-0.200	-8.609E-2	0.192	0.106
26.633	-0.201	-8.527E-2	0.193	0.108
26.650	-0.203	-8.035E-2	0.195	9.983E-2
26.667	-0.204	-8.469E-2	0.197	9.776E-2
26.683	-0.206	-8.322E-2	0.198	0.105
26.700	-0.207	-8.099E-2	0.200	0.104
26.717	-0.208	-8.415E-2	0.202	9.951E-2
26.733	-0.210	-8.150E-2	0.204	9.915E-2
26.750	-0.211	-7.949E-2	0.205	0.102
26.767	-0.212	-7.570E-2	0.207	9.569E-2
26.783	-0.214	-7.059E-2	0.208	9.097E-2
26.800	-0.215	-7.327E-2	0.210	9.385E-2
26.817	-0.216	-7.140E-2	0.212	9.200E-2
26.833	-0.217	-6.790E-2	0.213	8.518E-2
26.850	-0.218	-6.852E-2	0.214	8.137E-2
26.867	-0.219	-6.729E-2	0.216	8.488E-2
26.883	-0.220	-6.001E-2	0.217	7.861E-2
26.900	-0.221	-5.311E-2	0.218	7.749E-2
26.917	-0.222	-5.293E-2	0.220	7.424E-2
26.933	-0.223	-5.241E-2	0.221	6.626E-2
26.950	-0.224	-4.620E-2	0.222	6.573E-2
26.967	-0.225	-4.126E-2	0.223	6.224E-2
26.983	-0.225	-3.852E-2	0.224	5.642E-2
27.000	-0.226	-3.381E-2	0.225	4.692E-2
27.017	-0.227	-2.980E-2	0.226	4.980E-2
27.033	-0.227	-2.456E-2	0.227	4.805E-2
27.050	-0.227	-2.120E-2	0.227	3.796E-2
27.067	-0.228	-1.802E-2	0.228	3.102E-2
27.083	-0.228	-1.194E-2	0.228	3.169E-2
27.100	-0.228	-7.322E-3	0.229	3.298E-2
27.117	-0.228	-8.362E-3	0.229	2.269E-2
27.133	-0.228	-4.817E-3	0.230	1.481E-2
27.150	-0.228	4.782E-3	0.230	7.573E-3
27.167	-0.228	5.121E-3	0.230	2.063E-3
27.183	-0.228	4.457E-3	0.230	-3.775E-3
27.200	-0.228	1.311E-2	0.230	-8.408E-3
27.217	-0.228	2.078E-2	0.230	-7.935E-3
27.233	-0.227	2.851E-2	0.230	-1.337E-2
27.250	-0.227	2.954E-2	0.229	-2.307E-2
27.267	-0.226	2.949E-2	0.229	-2.089E-2
27.283	-0.226	3.490E-2	0.229	-2.423E-2
27.300	-0.225	4.264E-2	0.228	-3.586E-2
27.317	-0.224	4.767E-2	0.227	-3.994E-2
27.333	-0.224	4.650E-2	0.227	-4.473E-2
27.350	-0.223	5.242E-2	0.226	-4.645E-2
27.367	-0.222	5.880E-2	0.225	-4.808E-2
27.383	-0.221	6.052E-2	0.224	-5.573E-2
27.400	-0.220	6.565E-2	0.223	-5.903E-2
27.417	-0.219	7.031E-2	0.222	-5.925E-2
27.433	-0.217	6.852E-2	0.221	-6.826E-2
27.450	-0.216	6.818E-2	0.220	-7.501E-2
27.467	-0.215	7.271E-2	0.219	-7.208E-2
27.483	-0.214	7.762E-2	0.218	-7.648E-2
27.500	-0.213	7.533E-2	0.216	-8.201E-2
27.517	-0.211	7.805E-2	0.215	-8.337E-2
27.533	-0.210	8.691E-2	0.213	-8.568E-2
27.550	-0.209	8.449E-2	0.212	-8.216E-2
27.567	-0.207	8.319E-2	0.211	-8.642E-2
27.583	-0.206	8.499E-2	0.209	-9.313E-2
27.600	-0.204	8.693E-2	0.208	-9.412E-2
27.617	-0.203	8.858E-2	0.206	-9.545E-2
27.633	-0.201	9.059E-2	0.204	-9.462E-2
27.650	-0.200	9.295E-2	0.203	-9.701E-2
27.667	-0.198	8.301E-2	0.201	-0.100
27.683	-0.197	7.890E-2	0.200	-0.101
27.700	-0.196	9.243E-2	0.198	-9.637E-2
27.717	-0.194	9.150E-2	0.196	-9.561E-2
27.733	-0.193	8.263E-2	0.195	-9.736E-2
27.750	-0.191	8.305E-2	0.193	-9.639E-2
27.767	-0.190	8.299E-2	0.191	-0.102
27.783	-0.188	8.253E-2	0.190	-9.447E-2
27.800	-0.187	7.681E-2	0.188	-8.890E-2
27.817	-0.186	7.838E-2	0.187	-9.455E-2
27.833	-0.185	8.108E-2	0.185	-9.148E-2
27.850	-0.183	7.494E-2	0.184	-8.669E-2
27.867	-0.182	7.612E-2	0.182	-8.264E-2
27.883	-0.181	7.484E-2	0.181	-8.231E-2
27.900	-0.180	6.773E-2	0.179	-8.452E-2
27.917	-0.178	6.359E-2	0.178	-7.763E-2
27.933	-0.177	5.759E-2	0.177	-7.399E-2
27.950	-0.177	5.048E-2	0.176	-7.512E-2
27.967	-0.176	5.068E-2	0.174	-6.876E-2
27.983	-0.175	5.043E-2	0.173	-6.674E-2
28.000	-0.174	4.516E-2	0.172	-6.705E-2
28.017	-0.173	3.868E-2	0.171	-6.094E-2
28.033	-0.173	3.200E-2	0.170	-5.542E-2
28.050	-0.172	2.919E-2	0.169	-5.191E-2
28.067	-0.172	2.724E-2	0.168	-4.906E-2
28.083	-0.171	2.546E-2	0.168	-4.144E-2
28.100	-0.171	1.982E-2	0.167	-3.455E-2
28.117	-0.171	1.469E-2	0.166	-3.586E-2
28.133	-0.170	9.470E-3	0.166	-3.450E-2
28.150	-0.170	3.066E-3	0.165	-2.759E-2
28.167	-0.170	1.891E-3	0.165	-1.951E-2
28.183	-0.170	-6.098E-3	0.165	-1.602E-2
28.200	-0.171	-8.969E-3	0.164	-1.310E-2
28.217	-0.171	-8.815E-3	0.164	-6.311E-3
28.233	-0.171	-1.595E-2	0.164	-2.382E-3
28.250	-0.171	-2.580E-2	0.164	5.587E-4
28.267	-0.172	-2.755E-2	0.164	3.374E-3
28.283	-0.172	-2.801E-2	0.164	1.101E-2
28.300	-0.173	-3.305E-2	0.165	1.626E-2
28.317	-0.173	-3.710E-2	0.165	1.797E-2
28.333	-0.174	-4.125E-2	0.165	2.364E-2
28.350	-0.175	-4.455E-2	0.166	3.260E-2
28.367	-0.175	-5.021E-2	0.166	3.998E-2
28.383	-0.176	-5.496E-2	0.167	4.180E-2
28.400	-0.177	-6.096E-2	0.168	4.307E-2
28.417	-0.178	-6.587E-2	0.168	4.555E-2
28.433	-0.179	-6.580E-2	0.169	5.055E-2
28.450	-0.180	-6.583E-2	0.170	5.498E-2
28.467	-0.182	-7.096E-2	0.171	5.908E-2
28.483	-0.183	-7.834E-2	0.172	6.199E-2
28.500	-0.184	-7.901E-2	0.173	6.454E-2
28.517	-0.185	-7.941E-2	0.174	7.177E-2
28.533	-0.187	-8.381E-2	0.175	7.129E-2
28.550	-0.188	-8.373E-2	0.177	7.321E-2
28.567	-0.190	-8.496E-2	0.178	7.456E-2
28.583	-0.191	-8.676E-2	0.179	7.401E-2
28.600	-0.193	-9.002E-2	0.180	8.193E-2
28.617	-0.194	-9.158E-2	0.182	8.357E-2
28.633	-0.196	-9.029E-2	0.183	8.600E-2
28.650	-0.197	-9.463E-2	0.185	8.631E-2
28.667	-0.199	-9.622E-2	0.186	8.863E-2
28.683	-0.200	-9.119E-2	0.188	9.000E-2
28.700	-0.202	-9.455E-2	0.189	8.799E-2
28.717	-0.203	-9.586E-2	0.191	9.250E-2
28.733	-0.205	-9.176E-2	0.192	9.371E-2
28.750	-0.206	-8.832E-2	0.194	9.065E-2
28.767	-0.208	-8.895E-2	0.195	9.151E-2
28.783	-0.209	-9.301E-2	0.197	9.065E-2
28.800	-0.211	-9.086E-2	0.198	9.178E-2
28.817	-0.212	-9.029E-2	0.200	9.593E-2
28.833	-0.214	-8.813E-2	0.201	8.900E-2
28.850	-0.215	-8.450E-2	0.203	8.238E-2
28.867	-0.217	-8.487E-2	0.204	8.738E-2
28.883	-0.218	-7.958E-2	0.206	8.496E-2
28.900	-0.219	-7.979E-2	0.207	8.233E-2
28.917	-0.221	-7.790E-2	0.208	8.115E-2
28.933	-0.222	-7.225E-2	0.210	8.026E-2
28.950	-0.223	-6.958E-2	0.211	7.983E-2
28.967	-0.224	-6.646E-2	0.212	7.262E-2
28.983	-0.226	-6.657E-2	0.213	7.055E-2
29.000	-0.227	-5.906E-2	0.215	7.159E-2
29.017	-0.227	-5.366E-2	0.216	7.007E-2
29.033	-0.228	-5.188E-2	0.217	6.120E-2
29.050	-0.229	-5.108E-2	0.218	5.459E-2
29.067	-0.230	-4.385E-2	0.219	5.295E-2
29.083	-0.231	-3.584E-2	0.220	5.094E-2
29.100	-0.231	-3.457E-2	0.220	4.684E-2
29.117	-0.232	-3.203E-2	0.221	4.093E-2
29.133	-0.232	-2.702E-2	0.222	3.650E-2
29.150	-0.233	-2.111E-2	0.222	3.301E-2
29.167	-0.233	-1.395E-2	0.223	2.745E-2
29.183	-0.233	-1.084E-2	0.223	2.937E-2
29.200	-0.233	-5.318E-3	0.224	2.777E-2
29.217	-0.233	2.465E-3	0.224	1.513E-2
29.233	-0.233	2.379E-3	0.224	8.887E-3
29.250	-0.233	1.240E-2	0.225	9.058E-3
29.267	-0.233	1.596E-2	0.225	3.458E-3
29.283	-0.233	1.904E-2	0.225	5.112E-4
29.300	-0.232	2.738E-2	0.225	3.314E-4
29.317	-0.232	2.798E-2	0.225	-9.390E-3
29.333	-0.231	3.069E-2	0.224	-1.536E-2
29.350	-0.231	3.746E-2	0.224	-1.561E-2
29.367	-0.230	4.559E-2	0.224	-1.904E-2
29.383	-0.229	4.286E-2	0.224	-3.001E-2
29.400	-0.229	4.748E-2	0.223	-2.959E-2
29.417	-0.228	5.680E-2	0.223	-3.147E-2
29.433	-0.227	5.195E-2	0.222	-4.415E-2
29.450	-0.226	5.999E-2	0.221	-4.427E-2
29.467	-0.225	7.116E-2	0.220	-4.528E-2
29.483	-0.224	6.885E-2	0.220	-4.908E-2
29.500	-0.223	7.065E-2	0.219	-5.478E-2
29.517	-0.221	7.554E-2	0.218	-5.780E-2
29.533	-0.220	8.017E-2	0.217	-5.892E-2
29.550	-0.219	8.571E-2	0.216	-5.902E-2
29.567	-0.217	8.644E-2	0.215	-6.625E-2
29.583	-0.216	8.271E-2	0.214	-7.053E-2
29.600	-0.214	8.679E-2	0.213	-6.856E-2
29.617	-0.213	9.331E-2	0.211	-7.500E-2
29.633	-0.211	9.475E-2	0.210	-7.840E-2
29.650	-0.210	9.126E-2	0.209	-7.878E-2
29.667	-0.208	9.350E-2	0.207	-7.815E-2
29.683	-0.207	9.926E-2	0.206	-8.170E-2
29.700	-0.205	0.100	0.205	-8.218E-2
29.717	-0.203	9.771E-2	0.203	-7.772E-2
29.733	-0.202	9.798E-2	0.202	-8.105E-2
29.750	-0.200	0.104	0.201	-8.691E-2
29.767	-0.198	9.786E-2	0.199	-8.483E-2
29.783	-0.197	9.550E-2	0.198	-8.177E-2
29.800	-0.195	9.925E-2	0.196	-8.558E-2
29.817	-0.193	9.804E-2	0.195	-8.747E-2
29.833	-0.192	9.788E-2	0.194	-8.511E-2
29.850	-0.190	9.257E-2	0.192	-8.364E-2
29.867	-0.189	9.443E-2	0.191	-8.326E-2
29.883	-0.187	9.451E-2	0.189	-8.399E-2
29.900	-0.185	8.913E-2	0.188	-8.181E-2
29.917	-0.184	8.846E-2	0.187	-7.580E-2
29.933	-0.183	8.367E-2	0.185	-7.278E-2
29.950	-0.181	8.343E-2	0.184	-7.415E-2
29.967	-0.180		0.183	
