#multi:
	mass A		mass B		
t	x	vx	x	vx	
0.000	-0.230		0.174	
0.017	-0.232	-0.104	0.174	5.885E-2
0.033	-0.233	-0.101	0.175	5.716E-2
0.050	-0.235	-9.603E-2	0.176	5.686E-2
0.067	-0.237	-9.463E-2	0.177	6.072E-2
0.083	-0.238	-9.018E-2	0.178	6.048E-2
0.100	-0.240	-8.521E-2	0.179	5.795E-2
0.117	-0.241	-8.503E-2	0.180	5.898E-2
0.133	-0.242	-7.914E-2	0.181	5.865E-2
0.150	-0.244	-6.985E-2	0.182	5.335E-2
0.167	-0.245	-6.592E-2	0.183	5.460E-2
0.183	-0.246	-6.479E-2	0.184	5.461E-2
0.200	-0.247	-5.893E-2	0.185	5.437E-2
0.217	-0.248	-5.867E-2	0.186	5.740E-2
0.233	-0.249	-5.099E-2	0.187	5.461E-2
0.250	-0.249	-3.985E-2	0.188	4.625E-2
0.267	-0.250	-4.080E-2	0.188	4.737E-2
0.283	-0.251	-3.358E-2	0.189	5.150E-2
0.300	-0.251	-2.664E-2	0.190	4.824E-2
0.317	-0.252	-2.480E-2	0.191	4.808E-2
0.333	-0.252	-1.531E-2	0.192	4.394E-2
0.350	-0.252	-6.187E-3	0.192	3.846E-2
0.367	-0.252	-3.078E-3	0.193	3.713E-2
0.383	-0.252	2.682E-3	0.194	3.710E-2
0.400	-0.252	1.028E-2	0.194	3.526E-2
0.417	-0.252	1.531E-2	0.195	3.195E-2
0.433	-0.252	1.986E-2	0.195	3.258E-2
0.450	-0.251	2.095E-2	0.196	3.120E-2
0.467	-0.251	2.914E-2	0.196	2.503E-2
0.483	-0.250	3.824E-2	0.197	2.147E-2
0.500	-0.250	4.258E-2	0.197	2.488E-2
0.517	-0.249	5.140E-2	0.198	2.393E-2
0.533	-0.248	5.710E-2	0.198	1.927E-2
0.550	-0.247	6.227E-2	0.198	1.707E-2
0.567	-0.246	6.902E-2	0.198	1.746E-2
0.583	-0.245	7.112E-2	0.199	1.023E-2
0.600	-0.244	7.623E-2	0.199	3.579E-3
0.617	-0.242	8.292E-2	0.199	1.769E-3
0.633	-0.241	8.664E-2	0.199	-9.689E-4
0.650	-0.239	8.717E-2	0.199	5.100E-4
0.667	-0.238	9.205E-2	0.199	-2.150E-3
0.683	-0.236	9.970E-2	0.199	-4.396E-3
0.700	-0.235	0.100	0.199	-8.598E-3
0.717	-0.233	0.108	0.198	-5.738E-3
0.733	-0.231	0.111	0.199	-6.308E-3
0.750	-0.229	0.109	0.198	-1.683E-2
0.767	-0.227	0.116	0.198	-1.766E-2
0.783	-0.225	0.119	0.198	-1.750E-2
0.800	-0.223	0.119	0.197	-1.827E-2
0.817	-0.221	0.120	0.197	-1.918E-2
0.833	-0.219	0.126	0.197	-2.333E-2
0.850	-0.217	0.133	0.196	-2.170E-2
0.867	-0.215	0.132	0.196	-2.428E-2
0.883	-0.213	0.129	0.195	-2.390E-2
0.900	-0.211	6.520E-2	0.195	-8.585E-3
0.917	-0.211	6.594E-2	0.195	-1.739E-2
0.933	-0.208	0.131	0.195	-3.414E-2
0.950	-0.206	0.133	0.194	-3.119E-2
0.967	-0.204	0.132	0.194	-3.051E-2
0.983	-0.202	0.133	0.193	-3.186E-2
1.000	-0.200	0.136	0.193	-3.004E-2
1.017	-0.197	0.136	0.192	-2.991E-2
1.033	-0.195	0.131	0.192	-3.054E-2
1.050	-0.193	0.128	0.191	-3.077E-2
1.067	-0.191	0.127	0.191	-3.277E-2
1.083	-0.189	0.124	0.190	-3.377E-2
1.100	-0.187	0.122	0.189	-3.253E-2
1.117	-0.185	0.122	0.189	-3.154E-2
1.133	-0.183	0.120	0.188	-3.406E-2
1.150	-0.181	0.115	0.188	-3.463E-2
1.167	-0.179	0.111	0.187	-2.802E-2
1.183	-0.177	0.108	0.187	-2.367E-2
1.200	-0.175	0.104	0.186	-2.516E-2
1.217	-0.173	9.998E-2	0.186	-2.958E-2
1.233	-0.172	9.728E-2	0.185	-2.713E-2
1.250	-0.170	9.267E-2	0.185	-2.568E-2
1.267	-0.169	8.652E-2	0.185	-2.373E-2
1.283	-0.167	8.481E-2	0.184	-2.302E-2
1.300	-0.166	8.361E-2	0.184	-2.129E-2
1.317	-0.165	7.689E-2	0.184	-1.727E-2
1.333	-0.163	7.137E-2	0.183	-1.782E-2
1.350	-0.162	6.832E-2	0.183	-1.467E-2
1.367	-0.161	6.129E-2	0.183	-1.204E-2
1.383	-0.160	4.979E-2	0.183	-9.394E-3
1.400	-0.159	4.445E-2	0.182	-9.072E-3
1.417	-0.159	4.387E-2	0.182	-8.860E-3
1.433	-0.158	3.729E-2	0.182	-6.240E-3
1.450	-0.157	2.970E-2	0.182	-1.296E-3
1.467	-0.157	2.616E-2	0.182	1.180E-3
1.483	-0.156	1.816E-2	0.182	1.988E-3
1.500	-0.156	1.332E-2	0.182	3.693E-3
1.517	-0.156	7.526E-3	0.182	2.169E-3
1.533	-0.156	-1.322E-3	0.182	7.462E-3
1.550	-0.156	-6.816E-3	0.182	7.731E-3
1.567	-0.156	-1.239E-2	0.182	6.116E-3
1.583	-0.157	-1.877E-2	0.183	1.167E-2
1.600	-0.157	-2.521E-2	0.183	1.443E-2
1.617	-0.157	-2.954E-2	0.183	1.761E-2
1.633	-0.158	-3.527E-2	0.183	2.039E-2
1.650	-0.159	-4.222E-2	0.184	2.310E-2
1.667	-0.159	-4.395E-2	0.184	2.035E-2
1.683	-0.160	-5.271E-2	0.184	2.119E-2
1.700	-0.161	-6.113E-2	0.185	2.542E-2
1.717	-0.162	-6.331E-2	0.185	2.580E-2
1.733	-0.163	-6.896E-2	0.186	2.863E-2
1.750	-0.164	-7.469E-2	0.186	3.175E-2
1.767	-0.166	-7.979E-2	0.187	2.958E-2
1.783	-0.167	-8.539E-2	0.187	3.005E-2
1.800	-0.168	-9.324E-2	0.188	3.584E-2
1.817	-0.170	-9.315E-2	0.188	3.790E-2
1.833	-0.172	-9.487E-2	0.189	3.771E-2
1.850	-0.173	-0.101	0.190	3.613E-2
1.867	-0.175	-0.103	0.190	3.590E-2
1.883	-0.177	-0.108	0.191	3.791E-2
1.900	-0.179	-0.112	0.192	3.809E-2
1.917	-0.180	-0.112	0.192	3.868E-2
1.933	-0.182	-0.117	0.193	3.442E-2
1.950	-0.184	-0.120	0.193	3.255E-2
1.967	-0.186	-0.124	0.194	3.394E-2
1.983	-0.188	-0.125	0.194	3.306E-2
2.000	-0.190	-0.125	0.195	4.216E-2
2.017	-0.193	-0.126	0.196	4.121E-2
2.033	-0.195	-0.128	0.196	3.236E-2
2.050	-0.197	-0.129	0.197	3.292E-2
2.067	-0.199	-0.129	0.198	3.322E-2
2.083	-0.201	-0.131	0.198	3.361E-2
2.100	-0.203	-0.132	0.199	2.607E-2
2.117	-0.206	-0.129	0.199	2.372E-2
2.133	-0.208	-0.127	0.199	2.847E-2
2.150	-0.210	-0.131	0.200	2.712E-2
2.167	-0.212	-0.127	0.200	2.563E-2
2.183	-0.214	-0.123	0.201	2.338E-2
2.200	-0.216	-0.125	0.201	1.884E-2
2.217	-0.218	-0.121	0.201	1.796E-2
2.233	-0.220	-0.118	0.202	1.752E-2
2.250	-0.222	-0.121	0.202	1.405E-2
2.267	-0.224	-0.116	0.202	1.415E-2
2.283	-0.226	-0.112	0.202	7.835E-3
2.300	-0.228	-0.110	0.202	5.117E-3
2.317	-0.230	-0.109	0.203	2.898E-3
2.333	-0.232	-0.107	0.203	2.981E-3
2.350	-0.233	-0.102	0.203	4.329E-3
2.367	-0.235	-9.576E-2	0.203	-3.091E-3
2.383	-0.236	-9.001E-2	0.203	-5.658E-3
2.400	-0.238	-8.858E-2	0.202	-8.776E-3
2.417	-0.239	-8.173E-2	0.202	-1.179E-2
2.433	-0.241	-7.477E-2	0.202	-1.412E-2
2.450	-0.242	-7.312E-2	0.202	-1.957E-2
2.467	-0.243	-6.797E-2	0.201	-1.985E-2
2.483	-0.244	-6.380E-2	0.201	-2.346E-2
2.500	-0.245	-5.597E-2	0.201	-2.820E-2
2.517	-0.246	-4.992E-2	0.200	-2.634E-2
2.533	-0.247	-4.927E-2	0.200	-2.864E-2
2.550	-0.248	-4.041E-2	0.199	-3.263E-2
2.567	-0.248	-2.942E-2	0.199	-3.485E-2
2.583	-0.249	-3.377E-2	0.198	-4.255E-2
2.600	-0.249	-2.603E-2	0.197	-4.186E-2
2.617	-0.250	-1.476E-2	0.197	-4.033E-2
2.633	-0.250	-1.511E-2	0.196	-4.694E-2
2.650	-0.250	-7.735E-3	0.195	-5.096E-2
2.667	-0.250	-6.558E-4	0.194	-5.228E-2
2.683	-0.250	3.173E-3	0.193	-5.036E-2
2.700	-0.250	9.816E-3	0.193	-5.019E-2
2.717	-0.250	1.757E-2	0.192	-5.772E-2
2.733	-0.249	2.258E-2	0.191	-6.246E-2
2.750	-0.249	2.565E-2	0.190	-5.852E-2
2.767	-0.249	3.081E-2	0.189	-5.593E-2
2.783	-0.248	3.799E-2	0.188	-6.190E-2
2.800	-0.247	4.347E-2	0.187	-6.614E-2
2.817	-0.247	4.543E-2	0.186	-6.293E-2
2.833	-0.246	5.295E-2	0.185	-6.342E-2
2.850	-0.245	5.600E-2	0.183	-6.530E-2
2.867	-0.244	5.798E-2	0.182	-6.775E-2
2.883	-0.243	6.811E-2	0.181	-6.822E-2
2.900	-0.242	7.336E-2	0.180	-6.881E-2
2.917	-0.240	7.701E-2	0.179	-6.793E-2
2.933	-0.239	7.916E-2	0.178	-6.842E-2
2.950	-0.238	8.025E-2	0.177	-6.569E-2
2.967	-0.236	8.362E-2	0.176	-6.344E-2
2.983	-0.235	8.788E-2	0.175	-6.368E-2
3.000	-0.233	9.397E-2	0.174	-6.339E-2
3.017	-0.232	9.934E-2	0.172	-6.253E-2
3.033	-0.230	0.101	0.171	-6.272E-2
3.050	-0.228	9.848E-2	0.170	-5.958E-2
3.067	-0.227	9.869E-2	0.169	-5.620E-2
3.083	-0.225	0.104	0.168	-6.037E-2
3.100	-0.223	0.108	0.167	-5.515E-2
3.117	-0.222	0.109	0.167	-5.186E-2
3.133	-0.220	0.106	0.166	-5.177E-2
3.150	-0.218	0.109	0.165	-4.922E-2
3.167	-0.216	0.115	0.164	-4.258E-2
3.183	-0.214	0.112	0.163	-4.154E-2
3.200	-0.212	0.113	0.163	-4.750E-2
3.217	-0.210	0.112	0.162	-3.374E-2
3.233	-0.209	0.110	0.162	-2.574E-2
3.250	-0.207	0.110	0.161	-3.159E-2
3.267	-0.205	0.104	0.160	-3.235E-2
3.283	-0.203	0.105	0.160	-2.541E-2
3.300	-0.201	0.105	0.160	-1.870E-2
3.317	-0.200	0.105	0.159	-1.820E-2
3.333	-0.198	0.106	0.159	-1.826E-2
3.350	-0.196	0.103	0.159	-9.211E-3
3.367	-0.195	0.104	0.159	-2.833E-3
3.383	-0.193	9.743E-2	0.159	-3.479E-3
3.400	-0.191	9.308E-2	0.159	1.549E-3
3.417	-0.190	9.465E-2	0.159	6.610E-3
3.433	-0.188	8.962E-2	0.159	7.923E-3
3.450	-0.187	8.702E-2	0.159	1.425E-2
3.467	-0.185	8.668E-2	0.159	1.999E-2
3.483	-0.184	8.105E-2	0.160	1.737E-2
3.500	-0.183	7.983E-2	0.160	2.626E-2
3.517	-0.181	7.432E-2	0.160	3.386E-2
3.533	-0.180	6.610E-2	0.161	3.399E-2
3.550	-0.179	6.680E-2	0.162	3.534E-2
3.567	-0.178	6.494E-2	0.162	4.273E-2
3.583	-0.177	5.839E-2	0.163	4.352E-2
3.600	-0.176	5.261E-2	0.164	4.466E-2
3.617	-0.175	4.880E-2	0.165	5.570E-2
3.633	-0.174	4.032E-2	0.166	6.082E-2
3.650	-0.174	3.939E-2	0.167	5.682E-2
3.667	-0.173	4.056E-2	0.167	5.983E-2
3.683	-0.172	2.784E-2	0.169	6.720E-2
3.700	-0.172	2.502E-2	0.170	6.623E-2
3.717	-0.172	2.803E-2	0.171	6.909E-2
3.733	-0.171	1.883E-2	0.172	7.445E-2
3.750	-0.171	1.087E-2	0.173	8.271E-2
3.767	-0.171	7.131E-3	0.175	8.406E-2
3.783	-0.171	2.727E-3	0.176	7.931E-2
3.800	-0.171	-7.105E-4	0.177	8.268E-2
3.817	-0.171	-5.164E-3	0.179	9.372E-2
3.833	-0.171	-9.454E-3	0.180	9.363E-2
3.850	-0.171	-1.438E-2	0.182	8.686E-2
3.867	-0.171	-2.105E-2	0.183	9.435E-2
3.883	-0.172	-2.360E-2	0.185	9.711E-2
3.900	-0.172	-2.534E-2	0.187	9.469E-2
3.917	-0.173	-3.046E-2	0.188	9.655E-2
3.933	-0.173	-3.374E-2	0.190	9.519E-2
3.950	-0.174	-3.945E-2	0.191	9.831E-2
3.967	-0.174	-4.230E-2	0.193	0.100
3.983	-0.175	-4.080E-2	0.195	9.449E-2
4.000	-0.176	-4.858E-2	0.196	9.610E-2
4.017	-0.177	-5.157E-2	0.198	0.100
4.033	-0.177	-5.622E-2	0.200	9.963E-2
4.050	-0.179	-5.852E-2	0.201	9.627E-2
4.067	-0.179	-6.199E-2	0.203	9.449E-2
4.083	-0.181	-6.600E-2	0.204	9.415E-2
4.100	-0.182	-6.452E-2	0.206	9.034E-2
4.117	-0.183	-7.210E-2	0.207	9.232E-2
4.133	-0.184	-7.325E-2	0.209	9.146E-2
4.150	-0.185	-7.373E-2	0.210	8.733E-2
4.167	-0.187	-7.504E-2	0.212	8.618E-2
4.183	-0.188	-7.520E-2	0.213	8.507E-2
4.200	-0.189	-7.683E-2	0.215	7.585E-2
4.217	-0.190	-7.495E-2	0.216	7.214E-2
4.233	-0.192	-7.890E-2	0.217	7.351E-2
4.250	-0.193	-8.072E-2	0.218	7.114E-2
4.267	-0.194	-7.795E-2	0.220	6.916E-2
4.283	-0.196	-7.804E-2	0.221	6.476E-2
4.300	-0.197	-7.842E-2	0.222	6.103E-2
4.317	-0.198	-8.146E-2	0.223	5.027E-2
4.333	-0.200	-8.304E-2	0.223	4.543E-2
4.350	-0.201	-7.983E-2	0.224	4.766E-2
4.367	-0.202	-7.892E-2	0.225	4.487E-2
4.383	-0.204	-7.682E-2	0.226	3.789E-2
4.400	-0.205	-7.522E-2	0.226	3.294E-2
4.417	-0.206	-7.837E-2	0.227	2.933E-2
4.433	-0.207	-7.695E-2	0.227	2.412E-2
4.450	-0.209	-7.582E-2	0.228	1.610E-2
4.467	-0.210	-7.429E-2	0.228	1.200E-2
4.483	-0.211	-7.208E-2	0.228	9.162E-3
4.500	-0.212	-6.737E-2	0.228	4.122E-4
4.517	-0.213	-6.466E-2	0.228	-4.767E-3
4.533	-0.214	-6.444E-2	0.228	-4.436E-3
4.550	-0.215	-5.881E-2	0.228	-1.267E-2
4.567	-0.216	-5.923E-2	0.227	-1.967E-2
4.583	-0.217	-5.853E-2	0.227	-2.051E-2
4.600	-0.218	-5.165E-2	0.227	-2.773E-2
4.617	-0.219	-4.919E-2	0.226	-3.161E-2
4.633	-0.220	-4.662E-2	0.226	-4.024E-2
4.650	-0.221	-4.109E-2	0.225	-4.591E-2
4.667	-0.221	-4.054E-2	0.224	-4.167E-2
4.683	-0.222	-4.053E-2	0.224	-5.237E-2
4.700	-0.223	-3.583E-2	0.222	-6.148E-2
4.717	-0.223	-3.478E-2	0.221	-6.204E-2
4.733	-0.224	-3.274E-2	0.220	-6.481E-2
4.750	-0.224	-2.940E-2	0.219	-7.088E-2
4.767	-0.225	-2.305E-2	0.218	-7.836E-2
4.783	-0.225	-1.760E-2	0.217	-8.308E-2
4.800	-0.225	-1.527E-2	0.215	-8.692E-2
4.817	-0.226	-1.265E-2	0.214	-8.717E-2
4.833	-0.226	-7.434E-3	0.212	-8.988E-2
4.850	-0.226	-4.280E-3	0.211	-9.605E-2
4.867	-0.226	-5.696E-3	0.209	-9.995E-2
4.883	-0.226	-2.681E-3	0.207	-9.884E-2
4.900	-0.226	9.927E-4	0.206	-0.107
4.917	-0.226	1.978E-3	0.204	-0.112
4.933	-0.226	8.321E-3	0.202	-0.110
4.950	-0.226	1.287E-2	0.200	-0.110
